Date;Open;High;Low;Close;Adj Close;Volume
25/06/1993;44.78125;44.90625;44.75;44.78125;27.28124;44800
28/06/1993;45;45.28125;44.9375;45.28125;27.585854;439900
29/06/1993;45.21875;45.21875;45;45.0625;27.452597;207500
30/06/1993;45.125;45.21875;45;45.0625;27.452597;437600
01/07/1993;45.125;45.125;44.875;44.9375;27.376455;605700
02/07/1993;44.78125;44.8125;44.53125;44.6875;27.224152;285400
06/07/1993;44.625;44.75;44.15625;44.21875;26.938568;246400
07/07/1993;44.1875;44.40625;44.1875;44.34375;27.014706;343700
08/07/1993;44.375;44.9375;44.3125;44.84375;27.31934;248200
09/07/1993;44.84375;44.96875;44.75;44.96875;27.395479;378200
12/07/1993;44.90625;44.96875;44.84375;44.9375;27.376455;373700
13/07/1993;44.96875;45.09375;44.65625;44.90625;27.357409;389600
14/07/1993;44.9375;45.1875;44.90625;45.0625;27.452597;617300
15/07/1993;45.03125;45.03125;44.78125;44.875;27.338369;443800
16/07/1993;44.90625;44.9375;44.6875;44.75;27.262199;216400
19/07/1993;44.75;44.75;44.59375;44.71875;27.243176;188200
20/07/1993;44.6875;44.84375;44.46875;44.84375;27.31934;68500
21/07/1993;44.78125;44.8125;44.65625;44.8125;27.300282;142700
22/07/1993;44.75;44.8125;44.5;44.5;27.109915;632400
23/07/1993;44.59375;44.71875;44.5625;44.71875;27.243176;286200
26/07/1993;44.84375;45.0625;44.84375;44.96875;27.395479;121300
27/07/1993;45;45.03125;44.78125;44.9375;27.376455;92800
28/07/1993;44.84375;44.9375;44.78125;44.84375;27.31934;30800
29/07/1993;44.9375;45.21875;44.875;45.09375;27.471626;331000
30/07/1993;45.09375;45.09375;44.78125;44.84375;27.31934;75300
02/08/1993;44.90625;45.125;44.90625;44.96875;27.395479;41300
03/08/1993;45.0625;45.1875;44.84375;45;27.414524;81600
04/08/1993;45;45.09375;44.875;45;27.414524;434000
05/08/1993;45;45;44.84375;44.90625;27.357409;36800
06/08/1993;45.03125;45.0625;44.90625;44.96875;27.395479;402300
09/08/1993;45.09375;45.34375;45;45.21875;27.547787;828200
10/08/1993;45.1875;45.21875;45.125;45.1875;27.528749;604900
11/08/1993;45.15625;45.3125;45.15625;45.1875;27.528749;542200
12/08/1993;45.3125;45.3125;44.90625;45.0625;27.452597;303700
13/08/1993;45.09375;45.15625;45.09375;45.125;27.490665;103500
16/08/1993;45.15625;45.5;45.15625;45.375;27.642963;241800
17/08/1993;45.34375;45.53125;45.34375;45.53125;27.738153;369300
18/08/1993;45.6875;45.875;45.65625;45.78125;27.890465;414300
19/08/1993;45.8125;45.8125;45.71875;45.78125;27.890465;28500
20/08/1993;45.6875;45.8125;45.65625;45.8125;27.90951;80700
23/08/1993;45.625;45.75;45.625;45.71875;27.852377;15600
24/08/1993;45.71875;46.21875;45.71875;46.21875;28.156998;273400
25/08/1993;46.21875;46.4375;46.15625;46.25;28.176039;242300
26/08/1993;46.28125;46.53125;46.09375;46.28125;28.195065;120000
27/08/1993;46.15625;46.25;46.15625;46.25;28.176039;25700
30/08/1993;46.28125;46.5;46.28125;46.4375;28.290268;183500
31/08/1993;46.40625;46.5625;46.34375;46.5625;28.366409;66500
01/09/1993;46.40625;46.59375;46.40625;46.5;28.328331;136500
02/09/1993;46.53125;46.59375;46.3125;46.34375;28.233141;472400
03/09/1993;46.3125;46.4375;46.25;46.375;28.252186;630500
07/09/1993;46.375;46.4375;46;46.0625;28.06181;196400
08/09/1993;46.0625;46.0625;45.59375;45.90625;27.96661;269900
09/09/1993;45.71875;46.03125;45.71875;46;28.023729;239200
10/09/1993;46.125;46.4375;46.0625;46.40625;28.271221;106500
13/09/1993;46.5625;46.5625;46.4375;46.4375;28.290268;66900
14/09/1993;46.3125;46.3125;46.09375;46.25;28.176039;184500
15/09/1993;46.0625;46.40625;45.90625;46.375;28.252186;101000
16/09/1993;46.3125;46.34375;46.15625;46.1875;28.137968;54300
17/09/1993;45.875;45.90625;45.75;45.8125;28.083403;200900
20/09/1993;45.875;45.96875;45.4375;45.4375;27.853523;57800
21/09/1993;45.5;45.5625;44.8125;45.28125;27.757734;318200
22/09/1993;45.4375;45.71875;45.375;45.65625;27.987604;439700
23/09/1993;45.78125;45.9375;45.71875;45.90625;28.140865;88500
24/09/1993;45.84375;45.875;45.71875;45.78125;28.064243;53500
27/09/1993;46.125;46.28125;46.125;46.28125;28.370745;274600
28/09/1993;46.3125;46.3125;46.15625;46.1875;28.313272;158300
29/09/1993;46.1875;46.3125;45.96875;46.03125;28.217497;221000
30/09/1993;46.03125;46.125;45.84375;45.9375;28.160015;99300
01/10/1993;45.875;46.21875;45.8125;46.15625;28.294117;22700
04/10/1993;46.21875;46.21875;46.09375;46.21875;28.332428;1038500
05/10/1993;46.3125;46.3125;46;46.15625;28.294117;436500
06/10/1993;46.1875;46.375;46.125;46.125;28.27496;209200
07/10/1993;46.1875;46.1875;45.96875;46;28.198326;59400
08/10/1993;46.125;46.15625;45.71875;46.0625;28.236662;54400
11/10/1993;46.15625;46.25;46.15625;46.15625;28.294117;467100
12/10/1993;46.21875;46.25;46.1875;46.21875;28.332428;26200
13/10/1993;46.25;46.25;46.15625;46.21875;28.332428;139100
14/10/1993;46.40625;46.8125;46.28125;46.8125;28.696398;108100
15/10/1993;47.03125;47.15625;46.90625;47.0625;28.849661;1502500
18/10/1993;47.03125;47.03125;46.875;46.9375;28.773022;722400
19/10/1993;46.875;46.96875;46.59375;46.59375;28.562309;880100
20/10/1993;46.75;46.75;46.5625;46.65625;28.600611;230400
21/10/1993;46.6875;46.6875;46.53125;46.59375;28.562309;56200
22/10/1993;46.65625;46.84375;46.375;46.375;28.428217;390700
25/10/1993;46.40625;46.5625;46.28125;46.5;28.504847;114500
26/10/1993;46.46875;46.5;46.3125;46.46875;28.485683;186200
27/10/1993;46.40625;46.53125;46.40625;46.5;28.504847;118400
28/10/1993;46.5625;46.96875;46.5625;46.84375;28.715563;129600
29/10/1993;46.8125;46.875;46.78125;46.84375;28.715563;80700
01/11/1993;46.78125;47;46.78125;46.96875;28.792185;36400
02/11/1993;46.90625;47;46.65625;46.9375;28.773022;262100
03/11/1993;46.90625;46.90625;46.125;46.34375;28.409067;479100
04/11/1993;46.34375;46.34375;45.8125;45.84375;28.10256;130400
05/11/1993;45.71875;46.0625;45.53125;46.0625;28.236662;363200
08/11/1993;46.09375;46.25;45.96875;46.125;28.27496;367600
09/11/1993;46.4375;46.46875;46.125;46.15625;28.294117;246900
10/11/1993;46.15625;46.5;46.03125;46.5;28.504847;46500
11/11/1993;46.5;46.625;46.34375;46.375;28.428217;88900
12/11/1993;46.46875;46.75;46.4375;46.59375;28.562309;108200
15/11/1993;46.6875;46.6875;46.4375;46.5625;28.543159;243300
16/11/1993;46.65625;46.8125;46.46875;46.78125;28.677259;492600
17/11/1993;46.8125;46.8125;46.40625;46.53125;28.524002;39600
18/11/1993;46.46875;46.5625;46.28125;46.40625;28.447378;240800
19/11/1993;46.25;46.375;46.21875;46.3125;28.389894;106000
22/11/1993;46.1875;46.21875;45.875;46.03125;28.217497;165300
23/11/1993;46.28125;46.3125;46.03125;46.28125;28.370745;89700
24/11/1993;46.40625;46.5;46.34375;46.46875;28.485683;77200
26/11/1993;46.59375;46.59375;46.46875;46.5;28.504847;1019800
29/11/1993;46.625;46.71875;46.3125;46.3125;28.389894;517500
30/11/1993;46.28125;46.5625;46.25;46.34375;28.409067;230000
01/12/1993;46.59375;46.625;46.40625;46.40625;28.447378;379200
02/12/1993;46.5;46.5625;46.40625;46.53125;28.524002;352000
03/12/1993;46.5;46.71875;46.5;46.71875;28.638943;306000
06/12/1993;46.78125;46.9375;46.78125;46.875;28.734707;99500
07/12/1993;46.875;46.90625;46.78125;46.84375;28.715563;88800
08/12/1993;46.84375;46.84375;46.78125;46.84375;28.715563;146700
09/12/1993;46.84375;46.90625;46.625;46.6875;28.619774;416500
10/12/1993;46.71875;46.71875;46.5;46.59375;28.562309;412900
13/12/1993;46.59375;46.875;46.53125;46.875;28.734707;273200
14/12/1993;46.90625;46.90625;46.53125;46.53125;28.524002;41900
15/12/1993;46.59375;46.625;46.46875;46.46875;28.485683;82600
16/12/1993;46.65625;46.65625;46.5625;46.625;28.581451;78200
17/12/1993;46.40625;46.59375;46.375;46.5625;28.738541;104700
20/12/1993;46.53125;46.65625;46.5;46.625;28.777111;68800
21/12/1993;46.5625;46.5625;46.40625;46.46875;28.680696;205700
22/12/1993;46.59375;46.8125;46.5;46.78125;28.873564;410300
23/12/1993;46.75;46.84375;46.6875;46.75;28.854261;533800
27/12/1993;46.75;47;46.75;47;29.008564;447100
28/12/1993;46.96875;47.125;46.9375;47.09375;29.066444;880600
29/12/1993;47.125;47.15625;47;47.03125;29.027857;266700
30/12/1993;47;47;46.75;46.84375;28.912127;219900
31/12/1993;46.9375;47;46.5625;46.59375;28.757837;312900
03/01/1994;46.59375;46.65625;46.40625;46.46875;28.680696;960900
04/01/1994;46.53125;46.65625;46.46875;46.65625;28.796391;164300
05/01/1994;46.71875;46.78125;46.53125;46.75;28.854261;710900
06/01/1994;46.8125;46.84375;46.6875;46.75;28.854261;201000
07/01/1994;46.84375;47.0625;46.71875;47.03125;29.027857;775500
10/01/1994;47.09375;47.59375;46.96875;47.59375;29.375044;593700
11/01/1994;47.5625;47.5625;47.34375;47.5;29.317183;295200
12/01/1994;47.53125;47.53125;47.1875;47.34375;29.220745;158400
13/01/1994;47.21875;47.3125;47.15625;47.21875;29.143574;244300
14/01/1994;47.375;47.5;47.375;47.40625;29.259314;137200
17/01/1994;47.40625;47.46875;47.3125;47.40625;29.259314;17700
18/01/1994;47.46875;47.53125;47.375;47.46875;29.29789;166400
19/01/1994;47.40625;47.46875;47.25;47.34375;29.220745;200800
20/01/1994;47.40625;47.5;47.375;47.46875;29.29789;281100
21/01/1994;47.53125;47.53125;47.34375;47.375;29.240025;85600
24/01/1994;47.34375;47.5625;47.1875;47.1875;29.124292;373800
25/01/1994;47.21875;47.25;47.09375;47.1875;29.124292;310400
26/01/1994;47.1875;47.34375;47.125;47.3125;29.201447;145100
27/01/1994;47.40625;47.8125;47.34375;47.75;29.471485;344500
28/01/1994;47.9375;48.03125;47.875;47.875;29.548611;356500
31/01/1994;48.0625;48.3125;48;48.21875;29.760794;313800
01/02/1994;48.15625;48.15625;47.90625;47.96875;29.606482;303600
02/02/1994;48.125;48.28125;48.09375;48.28125;29.799356;307600
03/02/1994;48.1875;48.1875;47.90625;48.0625;29.664343;466100
04/02/1994;48.0625;48.125;46.96875;46.96875;28.989279;1403200
07/02/1994;46.84375;47.3125;46.84375;47.1875;29.124292;516400
08/02/1994;47.28125;47.28125;47.03125;47.21875;29.143574;188200
09/02/1994;47.25;47.4375;47.1875;47.40625;29.259314;144600
10/02/1994;47.375;47.40625;47;47;29.008564;883900
11/02/1994;47.03125;47.28125;46.8125;47.15625;29.105015;519400
14/02/1994;47.0625;47.375;47;47.21875;29.143574;2742100
15/02/1994;47.3125;47.5;47.25;47.46875;29.29789;374700
16/02/1994;47.53125;47.53125;47.34375;47.4375;29.278589;287600
17/02/1994;47.65625;47.6875;47.03125;47.15625;29.105015;342400
18/02/1994;47.1875;47.21875;46.75;46.875;28.931417;313300
22/02/1994;47;47.34375;47;47.34375;29.220745;154500
23/02/1994;47.40625;47.4375;47.0625;47.21875;29.143574;391700
24/02/1994;47.0625;47.0625;46.5625;46.59375;28.757837;770800
25/02/1994;46.65625;46.8125;46.5625;46.8125;28.89283;531300
28/02/1994;46.9375;47.0625;46.8125;46.8125;28.89283;333000
01/03/1994;46.8125;46.90625;46.375;46.625;28.777111;423600
02/03/1994;46.03125;46.6875;45.90625;46.6875;28.815685;581500
03/03/1994;46.625;46.625;46.4375;46.5625;28.738541;223200
04/03/1994;46.5625;46.8125;46.40625;46.6875;28.815685;595800
07/03/1994;46.84375;47;46.84375;46.9375;28.970009;539800
08/03/1994;46.96875;46.96875;46.6875;46.75;28.854261;880300
09/03/1994;46.8125;47;46.59375;46.96875;28.989279;2500100
10/03/1994;46.9375;46.9375;46.4375;46.59375;28.757837;207400
11/03/1994;46.65625;46.90625;46.40625;46.84375;28.912127;576600
14/03/1994;47.03125;47.03125;46.84375;46.90625;28.950706;345900
15/03/1994;47;47.09375;46.84375;46.875;28.931417;748600
16/03/1994;46.9375;47.25;46.78125;47.25;29.162865;455500
17/03/1994;47.09375;47.3125;47.09375;47.25;29.162865;133000
18/03/1994;46.75;47.03125;46.71875;46.96875;29.1565;365500
21/03/1994;46.8125;46.9375;46.71875;46.84375;29.078896;324800
22/03/1994;46.84375;47.0625;46.75;46.96875;29.1565;435700
23/03/1994;46.9375;47.0625;46.90625;46.9375;29.137115;698500
24/03/1994;46.75;46.84375;46.15625;46.375;28.787943;1200500
25/03/1994;46.40625;46.53125;45.9375;45.9375;28.516331;100900
28/03/1994;46;46.0625;45.59375;46;28.555147;1117200
29/03/1994;46;46.03125;45.09375;45.09375;27.992571;338400
30/03/1994;45.125;45.25;44.46875;44.46875;27.604597;1123900
31/03/1994;44.46875;44.6875;43.53125;44.59375;27.682203;788800
04/04/1994;43.34375;44.03125;43.34375;43.90625;27.255413;2627300
05/04/1994;44.34375;44.8125;44.34375;44.8125;27.817986;1179000
06/04/1994;44.875;44.90625;44.5;44.8125;27.817986;516500
07/04/1994;44.78125;45.125;44.53125;45.03125;27.953768;666100
08/04/1994;44.9375;44.9375;44.46875;44.6875;27.740393;242400
11/04/1994;44.8125;45.0625;44.703125;44.875;27.856785;203300
12/04/1994;44.921875;45;44.71875;44.8125;27.817986;1409200
13/04/1994;44.796875;44.90625;44.25;44.578125;27.672497;364100
14/04/1994;44.5;44.828125;44.40625;44.59375;27.682203;419900
15/04/1994;44.578125;44.78125;44.515625;44.59375;27.682203;387300
18/04/1994;44.640625;44.765625;44.15625;44.296875;27.4979;369100
19/04/1994;44.25;44.53125;43.984375;44.359375;27.536703;472200
20/04/1994;44.40625;44.515625;44.078125;44.3125;27.507607;508000
21/04/1994;44.5;44.96875;44.34375;44.90625;27.876184;200300
22/04/1994;45.015625;45.046875;44.734375;44.859375;27.847084;301800
25/04/1994;44.84375;45.359375;44.84375;45.328125;28.13806;394600
26/04/1994;45.265625;45.34375;45.1875;45.28125;28.108965;399000
28/04/1994;45.1875;45.25;44.8125;44.953125;27.905296;287000
29/04/1994;44.875;45.15625;44.8125;45.09375;27.992571;481900
02/05/1994;45.09375;45.71875;44.9375;45.375;28.167166;275000
03/05/1994;45.390625;45.40625;45.0625;45.328125;28.13806;183400
04/05/1994;45.421875;45.421875;45.078125;45.25;28.08956;401900
05/05/1994;45.296875;45.375;45.1875;45.1875;28.05077;659800
06/05/1994;44.96875;44.96875;44.59375;44.75;27.779192;216300
09/05/1994;44.625;44.75;44.28125;44.359375;27.536703;499300
10/05/1994;44.578125;44.84375;44.546875;44.703125;27.75009;583400
11/05/1994;44.65625;44.71875;44.171875;44.296875;27.4979;210600
12/05/1994;44.578125;44.625;44.40625;44.515625;27.633709;305200
13/05/1994;44.640625;44.640625;44.296875;44.515625;27.633709;321300
16/05/1994;44.609375;44.75;44.515625;44.53125;27.643408;450400
17/05/1994;44.5625;45.1875;44.5;45.1875;28.05077;470200
18/05/1994;45.21875;45.6875;45.015625;45.515625;28.254471;824800
19/05/1994;45.421875;45.859375;45.421875;45.734375;28.390245;531000
20/05/1994;45.65625;45.6875;45.5;45.5625;28.283556;370400
23/05/1994;45.515625;45.53125;45.34375;45.484375;28.235044;262700
24/05/1994;45.609375;45.84375;45.609375;45.671875;28.351456;549600
25/05/1994;45.5;45.828125;45.34375;45.796875;28.429049;738200
26/05/1994;45.78125;45.9375;45.734375;45.828125;28.448435;369600
27/05/1994;45.75;45.875;45.671875;45.875;28.477549;162000
31/05/1994;45.734375;45.90625;45.65625;45.8125;28.438753;160000
01/06/1994;45.703125;46.015625;45.5625;46.015625;28.564852;200500
02/06/1994;46.046875;46.046875;45.890625;45.96875;28.535746;55100
03/06/1994;46;46.390625;45.859375;46.234375;28.700624;550400
06/06/1994;46.328125;46.46875;46.1875;46.21875;28.69095;99300
07/06/1994;46.140625;46.21875;46.03125;46.15625;28.652151;120600
08/06/1994;46.265625;46.265625;45.78125;45.78125;28.419342;131900
09/06/1994;45.984375;46.03125;45.890625;46.03125;28.574539;80500
10/06/1994;46.078125;46.203125;46.078125;46.109375;28.623037;83100
13/06/1994;46.046875;46.1875;46.03125;46.171875;28.661833;109700
14/06/1994;46.3125;46.546875;46.3125;46.53125;28.884926;161000
15/06/1994;46.546875;46.5625;46.3125;46.34375;28.768536;142800
16/06/1994;46.34375;46.46875;46.296875;46.4375;28.826717;44000
17/06/1994;46.15625;46.203125;45.8125;45.875;28.665819;403800
20/06/1994;45.546875;45.625;45.4375;45.484375;28.421719;137400
21/06/1994;45.453125;45.453125;44.90625;45.09375;28.177645;139200
22/06/1994;45.21875;45.421875;45.171875;45.265625;28.285053;279900
23/06/1994;45.34375;45.40625;44.9375;45;28.119061;922500
24/06/1994;44.78125;44.78125;44;44.0625;27.533245;353800
27/06/1994;44.234375;44.828125;44.015625;44.828125;28.011648;371200
28/06/1994;44.84375;44.84375;44.25;44.609375;27.874983;5382300
29/06/1994;44.671875;45.015625;44.625;44.75;27.962852;311800
30/06/1994;44.828125;44.84375;44.3125;44.46875;27.787102;271900
01/07/1994;44.6875;44.6875;44.375;44.5625;27.845678;406900
05/07/1994;44.65625;44.859375;44.515625;44.796875;27.992132;112000
06/07/1994;44.625;44.8125;44.46875;44.734375;27.953081;174800
07/07/1994;44.734375;44.921875;44.6875;44.921875;28.070261;66700
08/07/1994;44.640625;44.984375;44.625;44.90625;28.060486;148400
11/07/1994;44.9375;45.015625;44.53125;44.75;27.962852;124000
12/07/1994;44.765625;44.828125;44.515625;44.8125;28.001902;257300
13/07/1994;44.828125;45.03125;44.828125;44.890625;28.050724;532700
14/07/1994;45.109375;45.46875;45.078125;45.375;28.353382;494200
15/07/1994;45.34375;45.484375;45.328125;45.390625;28.363146;49100
18/07/1994;45.390625;45.578125;45.390625;45.46875;28.411957;72300
19/07/1994;45.546875;45.5625;45.375;45.375;28.353382;609500
20/07/1994;45.40625;45.40625;45.0625;45.171875;28.22646;185300
21/07/1994;45.171875;45.296875;45.078125;45.265625;28.285053;86300
22/07/1994;45.375;45.40625;45.25;45.34375;28.333857;151600
25/07/1994;45.359375;45.453125;45.3125;45.40625;28.372919;120900
26/07/1994;45.390625;45.421875;45.3125;45.359375;28.343628;489600
27/07/1994;45.359375;45.359375;45.171875;45.359375;28.343628;83200
28/07/1994;45.359375;45.578125;45.359375;45.453125;28.402214;828200
29/07/1994;45.765625;46.046875;45.75;45.90625;28.685364;459100
01/08/1994;45.9375;46.15625;45.890625;46.125;28.822035;486300
02/08/1994;46.28125;46.375;46.03125;46.1875;28.861111;505500
03/08/1994;46.171875;46.234375;46.09375;46.203125;28.870842;144100
04/08/1994;46.171875;46.21875;45.921875;45.9375;28.704859;231700
05/08/1994;45.703125;45.84375;45.65625;45.78125;28.607243;138400
08/08/1994;45.828125;45.9375;45.78125;45.890625;28.675592;328600
09/08/1994;45.71875;45.96875;45.71875;45.96875;28.724407;105900
10/08/1994;46;46.1875;45.9375;46.140625;28.831802;840300
11/08/1994;46.03125;46.234375;45.734375;45.96875;28.724407;876200
12/08/1994;46.046875;46.34375;46.046875;46.328125;28.948973;184100
15/08/1994;46.375;46.484375;46.3125;46.3125;28.939213;325900
16/08/1994;46.34375;46.6875;46.15625;46.640625;29.144218;1089500
17/08/1994;46.703125;46.734375;46.578125;46.609375;29.124714;133700
18/08/1994;46.453125;46.5625;46.40625;46.453125;29.02706;620000
19/08/1994;46.46875;46.515625;46.3125;46.421875;29.007542;103200
22/08/1994;46.4375;46.4375;46.28125;46.375;28.97827;79700
23/08/1994;46.578125;46.859375;46.515625;46.640625;29.144218;268600
24/08/1994;46.6875;47.140625;46.671875;47.140625;29.456671;254700
25/08/1994;47.09375;47.203125;46.890625;47.015625;29.378563;147400
26/08/1994;47.125;47.78125;47.125;47.6875;29.798405;339500
29/08/1994;47.8125;47.984375;47.640625;47.65625;29.778866;350300
30/08/1994;47.640625;47.859375;47.578125;47.78125;29.856972;36000
31/08/1994;47.703125;47.890625;47.59375;47.65625;29.778866;356200
01/09/1994;47.5;47.53125;47.328125;47.5;29.68125;294600
02/09/1994;47.71875;47.71875;47.21875;47.296875;29.554304;99600
06/09/1994;47.265625;47.359375;47.125;47.3125;29.56407;229800
07/09/1994;47.421875;47.421875;47.21875;47.265625;29.534779;27900
08/09/1994;47.359375;47.5625;47.34375;47.5;29.68125;284800
09/09/1994;47.03125;47.125;46.8125;47;29.368801;488400
12/09/1994;47;47.0625;46.78125;46.859375;29.280933;129400
13/09/1994;46.953125;47.125;46.859375;47;29.368801;389200
